Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Electrophile,Electrophile SMILES,Electrophile Conc (M),Nucleophile,Nucleophile SMILES,Nucleophile Conc (M),Product,Product SMILES,Catalyst1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand1,Ligand1 SMILES,Ligand1 Conc (M),Ligand2,Ligand2 SMILES,Ligand2 Conc (M),Catalyst2,Catalyst2 SMILES,Catalyst2 Conc (M),BaseAcid,BaseAcid SMILES,BaseAcid Conc (M),ReductantOxidant,ReductantOxidant SMILES,ReductantOxidant Conc (M),Additive,Additive SMILES,Additive Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,index_waters,Output Value
Alkyl Esterification,96,25,,96,D,2,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"ACETIC ACID, GLACIAL, 99+%",CC(O)=O,0.1,D2,CCOC(=O)C1=C(COCCOC(C)=O)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,D2,0
Alkyl Esterification,96,25,,96,D,3,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"TRIMETHYLACETIC ACID, 99%",CC(C)(C)C(O)=O,0.1,D3,CCOC(=O)C1=C(COCCOC(=O)C(C)(C)C)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,D3,0.95275
Alkyl Esterification,96,25,,96,D,4,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"CYCLOPROPANECARBOXYLIC ACID, 95%",OC(=O)C1CC1,0.1,D4,CCOC(=O)C1=C(COCCOC(=O)C2CC2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,D4,0
Alkyl Esterification,96,25,,96,D,5,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,3-Methylcrotonic Acid,CC(=CC(=O)O)C,0.1,D5,CCOC(=O)C1=C(COCCOC(=O)C=C(C)C)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,D5,0.8551
Alkyl Esterification,96,25,,96,D,6,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,GLYCOLIC ACID,OCC(O)=O,0.1,D6,CCOC(=O)C1=C(COCCOC(=O)CO)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,D6,0.7278
Alkyl Esterification,96,25,,96,D,7,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,1-Adamantanecarboxylic acid,C1C2CC3CC1CC(C2)(C3)C(=O)O,0.1,D7,CCOC(=O)C1=C(COCCOC(=O)C23CC4CC(CC(C4)C2)C3)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,D7,0.7636
Alkyl Esterification,96,25,,96,D,8,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"10-BROMODECANOIC ACID, 95%",OC(=O)CCCCCCCCCBr,0.1,D8,CCOC(=O)C1=C(COCCOC(=O)CCCCCCCCCBr)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,D8,1.5907
Alkyl Esterification,96,25,,96,D,9,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"6,11-Dihydro-11-oxodibenzo[b,e]oxepin-2-acetic Acid",C1C2=CC=CC=C2C(=O)C3=C(O1)C=CC(=C3)CC(=O)O,0.1,D9,CCOC(=O)C1=C(COCCOC(=O)Cc2ccc3c(c2)C(=O)c2ccccc2CO3)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,D9,0.9835
Alkyl Esterification,96,25,,96,D,10,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"4-PENTYNOIC ACID, 95%",[O-]C(=O)CCC#C,0.1,D10,C#CCCC(=O)OCCOCC1=C(C(=O)OCC)C(c2ccccc2Cl)C(C(=O)OC)=C(C)N1,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,D10,0
Alkyl Esterification,96,25,,96,D,11,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,BROMOACETIC ACID,OC(=O)CBr,0.1,D11,CCOC(=O)C1=C(COCCOC(=O)CBr)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,D11,1.29665
Alkyl Esterification,96,25,,96,D,12,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"L-PYROGLUTAMIC ACID, 99.0+%",OC(=O)C1CCC(=O)N1,0.1,D12,CCOC(=O)C1=C(COCCOC(=O)C2CCC(=O)N2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,D12,0
Alkyl Esterification,96,25,,96,E,1,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"Z-HIS-OH, 99%",OC(=O)C(Cc1[nH]cnc1)NC(=O)OCc2ccccc2,0.1,E1,CCOC(=O)C1=C(COCCOC(=O)C(Cc2cnc[nH]2)NC(=O)OCc2ccccc2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,E1,1.3656
Alkyl Esterification,96,25,,96,E,2,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,boc valine,CC(C)[C@@H](C(O)=O)NC(OC(C)(C)C)=O,0.1,E2,CCOC(=O)C1=C(COCCOC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,E2,0.60995
Alkyl Esterification,96,25,,96,E,3,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,Fmoc His,O=C(O)[C@H](CC1=CNC=N1)NC(OCC2C3=CC=CC=C3C4=CC=CC=C24)=O,0.1,E3,CCOC(=O)C1=C(COCCOC(=O)[C@H](Cc2c[nH]cn2)NC(=O)OCC2c3ccccc3-c3ccccc32)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,E3,0.9193
Alkyl Esterification,96,25,,96,E,4,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,fmoc asp beta allyl ester,O=C(OCC=C)C[C@@H](C(O)=O)NC(OCC1C2=CC=CC=C2C3=CC=CC=C13)=O,0.1,E4,C=CCOC(=O)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)OCCOCC1=C(C(=O)OCC)C(c2ccccc2Cl)C(C(=O)OC)=C(C)N1,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,E4,0.2008
Alkyl Esterification,96,25,,96,E,5,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,cbz ile,O=C(O)[C@H]([C@@H](C)CC)NC(OCC1=CC=CC=C1)=O,0.1,E5,CCOC(=O)C1=C(COCCOC(=O)[C@@H](NC(=O)OCc2ccccc2)[C@@H](C)CC)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,E5,0.81395
Alkyl Esterification,96,25,,96,E,6,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,boc met,O=C(O)[C@H](CCSC)NC(OC(C)(C)C)=O,0.1,E6,CCOC(=O)C1=C(COCCOC(=O)[C@H](CCSC)NC(=O)OC(C)(C)C)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,E6,0.28655
Alkyl Esterification,96,25,,96,E,7,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,cbz tyr,O=C(O)[C@H](CC1=CC=C(C=C1)O)NC(OCC2=CC=CC=C2)=O,0.1,E7,CCOC(=O)C1=C(COCCOC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)OCc2ccccc2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,E7,1.2337
Alkyl Esterification,96,25,,96,E,8,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,cbz ser,O=C(O)[C@H](CO)NC(OCC1=CC=CC=C1)=O,0.1,E8,CCOC(=O)C1=C(COCCOC(=O)[C@H](CO)NC(=O)OCc2ccccc2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,E8,1.19405
Alkyl Esterification,96,25,,96,E,9,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,benzoyl threonine,C[C@@H](O)[C@@H](C(O)=O)NC(C1=CC=CC=C1)=O,0.1,E9,CCOC(=O)C1=C(COCCOC(=O)[C@@H](NC(=O)c2ccccc2)[C@@H](C)O)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,E9,0.7908
Alkyl Esterification,96,25,,96,E,10,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,N-Ac Trp,O=C(O)[C@H](CC1=CNC2=CC=CC=C12)NC(C)=O,0.1,E10,CCOC(=O)C1=C(COCCOC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)OC(C)(C)C)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,E10,0.93055
Alkyl Esterification,96,25,,96,E,11,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,Boc Pro,O=C(O)[C@H]1N(C(OC(C)(C)C)=O)CCC1,0.1,E11,CCOC(=O)C1=C(COCCOC(=O)[C@@H]2CCCN2C(=O)OC(C)(C)C)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,E11,0.56785
Alkyl Esterification,96,25,,96,E,12,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"ISONIPECOTIC ACID, 97%",OC(=O)C1CCNCC1,0.1,E12,CCOC(=O)C1=C(COCCOC(=O)C2CCNCC2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,E12,0
Alkyl Esterification,96,25,,96,F,1,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,N-tosylisonipecotic acid,O=C(O)C1CCN(S(=O)(C2=CC=C(C)C=C2)=O)CC1,0.1,F1,CCOC(=O)C1=C(COCCOC(=O)C2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,F1,0.5965
Alkyl Esterification,96,25,,96,F,2,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,BORIC ACID,OB(O)O,0.1,F2,CCOC(=O)C1=C(COCCOB(O)O)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,F2,0.4317
Alkyl Esterification,96,25,,96,F,3,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,P-TOLUENESULFONIC ACID MONOHYDRATE 99%,O.Cc1ccc(cc1)[S](O)(=O)=O,0.1,F3,CCOC(=O)C1=C(COCCOS(=O)(=O)c2ccc(C)cc2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,F3,0.57845
Alkyl Esterification,96,25,,96,F,4,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"(S)-(+)-1,1'-BINAPHTHYL-2,2'-DIYL HYDROGENPHOSPHATE, 97%",O=P1(OC2=CC=C3C=CC=CC3=[C@]2[C@]4=C5C=CC=CC5=CC=C4O1)O,0.1,F4,CCOC(=O)C1=C(COCCOP2(=O)Oc3ccc4ccccc4c3-c3c(ccc4ccccc34)O2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,F4,0
Alkyl Esterification,96,25,,96,F,5,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,Phenylphosphonic acid,OP(C1=CC=CC=C1)(O)=O,0.1,F5,CCOC(=O)C1=C(COCCOP(=O)(O)c2ccccc2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,F5,0.8158
Alkyl Esterification,96,25,,96,F,6,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"3-CHLOROPEROXYBENZOIC ACID, 70-75%",OOC(=O)c1cccc(Cl)c1,0.1,F6,CCOC(=O)C1=C(COCCOOC(=O)c2cccc(Cl)c2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,F6,0.81665
Alkyl Esterification,96,25,,96,F,7,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,Perfluorooctanoic acid,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,0.1,F7,CCOC(=O)C1=C(COCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,F7,0.5682
Alkyl Esterification,96,25,,96,F,8,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,Thiophenol,Sc1ccccc1,0.1,F8,CCOC(=O)C1=C(COCCSc2ccccc2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,F8,1.1768
Alkyl Esterification,96,25,,96,F,9,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"4-AMINO-3-CHLOROPHENOL HYDROCHLORIDE, 98%",Nc1ccc(O)cc1Cl,0.1,F9,CCOC(C1=C(NC(C)=C(C1c2c(Cl)cccc2)C(OC)=O)COCCOc3ccc(Cl)cc3N)=O,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,F9,0.5618
Alkyl Esterification,96,25,,96,F,10,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,4-Nitrophenol,O=N(C1=CC=C(O)C=C1)=O,0.1,F10,CCOC(=O)C1=C(COCCOc2ccc([N+](=O)[O-])cc2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,F10,0.03845
Alkyl Esterification,96,25,,96,F,11,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,2-IODOPHENOL,Oc1ccccc1I,0.1,F11,CCOC(=O)C1=C(COCCOc2ccccc2I)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,F11,0.04615
Alkyl Esterification,96,25,,96,F,12,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"2,6-DI-TERT-BUTYL-4-METHYLPHENOL, 99.0+% (GC)",Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,0.1,F12,CCOC(=O)C1=C(COCCOc2c(C(C)(C)C)cc(C)cc2C(C)(C)C)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,F12,0.10905
Alkyl Esterification,96,25,,96,G,1,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,18-BETA-GLYCYRRHETINIC ACID 98+%,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(O)=O,0.1,G1,CCOC(=O)C1=C(COCCOC(=O)[C@@]2(C)CC[C@]3(C)CC[C@]4(C)C(=CC(=O)[C@@H]5[C@@]6(C)CC[C@H](O)C(C)(C)[C@@H]6CC[C@]54C)[C@@H]3C2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,G1,0.09005
Alkyl Esterification,96,25,,96,G,2,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"LEVOFLOXACIN, 98.0+%",O=C(O)C1=CN2[C@H](COC3=C(C(F)=CC(C1=O)=C23)N4CCN(CC4)C)C,0.1,G2,CCOC(=O)C1=C(COCCOC(=O)c2cn3c4c(c(N5CCN(C)CC5)c(F)cc4c2=O)OC[C@@H]3C)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,G2,0.25335
